path,label
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault039_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault039_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault039_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault040_x264_emb_0.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault040_x264_emb_1.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault040_x264_emb_2.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault040_x264_emb_3.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault040_x264_emb_4.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault040_x264_emb_5.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault040_x264_emb_6.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault040_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault040_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault040_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault041_x264_emb_0.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault041_x264_emb_1.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault041_x264_emb_2.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault041_x264_emb_3.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault041_x264_emb_4.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault041_x264_emb_5.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault041_x264_emb_6.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault041_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault041_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault041_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault042_x264_emb_0.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault042_x264_emb_1.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault042_x264_emb_2.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault042_x264_emb_3.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault042_x264_emb_4.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault042_x264_emb_5.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault042_x264_emb_6.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault042_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault042_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault042_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault044_x264_emb_0.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault044_x264_emb_1.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault044_x264_emb_2.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault044_x264_emb_3.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault044_x264_emb_4.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault044_x264_emb_5.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault044_x264_emb_6.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault044_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault044_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault044_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault045_x264_emb_0.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault045_x264_emb_1.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault045_x264_emb_2.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault045_x264_emb_3.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault045_x264_emb_4.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault045_x264_emb_5.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault045_x264_emb_6.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault045_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault045_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault045_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault046_x264_emb_0.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault046_x264_emb_1.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault046_x264_emb_2.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault046_x264_emb_3.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault046_x264_emb_4.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault046_x264_emb_5.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault046_x264_emb_6.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault046_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault046_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault046_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault047_x264_emb_0.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault047_x264_emb_1.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault047_x264_emb_2.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault047_x264_emb_3.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault047_x264_emb_4.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault047_x264_emb_5.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault047_x264_emb_6.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault047_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault047_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault047_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault048_x264_emb_0.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault048_x264_emb_1.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault048_x264_emb_2.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault048_x264_emb_3.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault048_x264_emb_4.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault048_x264_emb_5.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault048_x264_emb_6.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault048_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault048_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault048_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault049_x264_emb_0.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault049_x264_emb_1.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault049_x264_emb_2.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault049_x264_emb_3.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault049_x264_emb_4.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault049_x264_emb_5.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault049_x264_emb_6.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault049_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault049_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault049_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault050_x264_emb_0.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault050_x264_emb_1.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault050_x264_emb_2.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault050_x264_emb_3.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault050_x264_emb_4.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault050_x264_emb_5.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault050_x264_emb_6.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault050_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault050_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault050_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault051_x264_emb_0.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault051_x264_emb_1.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault051_x264_emb_2.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault051_x264_emb_3.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault051_x264_emb_4.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault051_x264_emb_5.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault051_x264_emb_6.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault051_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault051_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault051_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault052_x264_emb_0.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault052_x264_emb_1.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault052_x264_emb_2.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault052_x264_emb_3.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault052_x264_emb_4.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault052_x264_emb_5.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault052_x264_emb_6.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault052_x264_emb_7.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault052_x264_emb_8.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Assault052_x264_emb_9.npy,Assault
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary001_x264_emb_0.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary001_x264_emb_1.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary001_x264_emb_2.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary001_x264_emb_3.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary001_x264_emb_4.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary001_x264_emb_5.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary001_x264_emb_6.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary001_x264_emb_7.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary001_x264_emb_8.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary001_x264_emb_9.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary002_x264_emb_0.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary002_x264_emb_1.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary002_x264_emb_2.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary002_x264_emb_3.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary002_x264_emb_4.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary002_x264_emb_5.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary002_x264_emb_6.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary002_x264_emb_7.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary002_x264_emb_8.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary002_x264_emb_9.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary003_x264_emb_0.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary003_x264_emb_1.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary003_x264_emb_2.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary003_x264_emb_3.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary003_x264_emb_4.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary003_x264_emb_5.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary003_x264_emb_6.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary003_x264_emb_7.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary003_x264_emb_8.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary003_x264_emb_9.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary004_x264_emb_0.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary004_x264_emb_1.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary004_x264_emb_2.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary004_x264_emb_3.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary004_x264_emb_4.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary004_x264_emb_5.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary004_x264_emb_6.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary004_x264_emb_7.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary004_x264_emb_8.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary004_x264_emb_9.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary006_x264_emb_0.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary006_x264_emb_1.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary006_x264_emb_2.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary006_x264_emb_3.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary006_x264_emb_4.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary006_x264_emb_5.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary006_x264_emb_6.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary006_x264_emb_7.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary006_x264_emb_8.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary006_x264_emb_9.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary007_x264_emb_0.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary007_x264_emb_1.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary007_x264_emb_2.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary007_x264_emb_3.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary007_x264_emb_4.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary007_x264_emb_5.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary007_x264_emb_6.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary007_x264_emb_7.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary007_x264_emb_8.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary007_x264_emb_9.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary008_x264_emb_0.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary008_x264_emb_1.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary008_x264_emb_2.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary008_x264_emb_3.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary008_x264_emb_4.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary008_x264_emb_5.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary008_x264_emb_6.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary008_x264_emb_7.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary008_x264_emb_8.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary008_x264_emb_9.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary009_x264_emb_0.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary009_x264_emb_1.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary009_x264_emb_2.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary009_x264_emb_3.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary009_x264_emb_4.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary009_x264_emb_5.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary009_x264_emb_6.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary009_x264_emb_7.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary009_x264_emb_8.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary009_x264_emb_9.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary010_x264_emb_0.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary010_x264_emb_1.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary010_x264_emb_2.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary010_x264_emb_3.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary010_x264_emb_4.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary010_x264_emb_5.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary010_x264_emb_6.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary010_x264_emb_7.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary010_x264_emb_8.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary010_x264_emb_9.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary011_x264_emb_0.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary011_x264_emb_1.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary011_x264_emb_2.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary011_x264_emb_3.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary011_x264_emb_4.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary011_x264_emb_5.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary011_x264_emb_6.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary011_x264_emb_7.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary011_x264_emb_8.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary011_x264_emb_9.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary012_x264_emb_0.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary012_x264_emb_1.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary012_x264_emb_2.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary012_x264_emb_3.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary012_x264_emb_4.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary012_x264_emb_5.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary012_x264_emb_6.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary012_x264_emb_7.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary012_x264_emb_8.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary012_x264_emb_9.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary013_x264_emb_0.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary013_x264_emb_1.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary013_x264_emb_2.npy,Burglary
/root/autodl-tmp/TrCLIP-VAD/data/caption/UCF_Caption_Features/Burglary013_x264_emb_3.npy,Burglary
